record_type,enum_type,value,priority,sources,encodings,offsets
enum_value,EStencilAlliance,Friendly,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23dab8
enum_value,EStencilAlliance,Hostile,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23db10
enum_value,EStencilAlliance,NPC,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23dad8
enum_value,EStencilAlliance,NPCFleeing,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23daf0
enum_value,EStencilAlliance,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23daa0
enum_value,EStencilAlliance,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc23ece8
enum_value,EStereoChannelMode,LeftRight,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfae98
enum_value,EStereoChannelMode,MidSide,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfada0
enum_value,EStereoChannelMode,count,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfaeb8
enum_value,EStereoDelayFiltertype,Bandpass,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfbf50
enum_value,EStereoDelayFiltertype,Count,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfbf08
enum_value,EStereoDelayFiltertype,Highpass,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfbf28
enum_value,EStereoDelayFiltertype,Lowpass,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfbe88
enum_value,EStereoDelayFiltertype,Notch,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfbee8
enum_value,EStereoDelayMode,Cross,low,ArkAscended.exe,utf16le,ArkAscended.exe:0xcc67e10
enum_value,EStereoDelayMode,Normal,low,ArkAscended.exe,utf16le,ArkAscended.exe:0xcc67e40
enum_value,EStereoDelayMode,PingPong,low,ArkAscended.exe,utf16le,ArkAscended.exe:0xcc67dd8
enum_value,EStereoDelaySourceEffect,Count,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfbea8
enum_value,EStereoDelaySourceEffect,Cross,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfbb60
enum_value,EStereoDelaySourceEffect,Normal,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfbbe0
enum_value,EStereoDelaySourceEffect,PingPong,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfbb80
enum_value,EStrandsTexturesMeshType,Skeletal,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc5cdfa0
enum_value,EStrandsTexturesMeshType,Static,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc5cdf20
enum_value,EStrandsTexturesTraceType,TraceBidirectional,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc5cdef0
enum_value,EStrandsTexturesTraceType,TraceInside,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc5cdea8
enum_value,EStrandsTexturesTraceType,TraceOuside,low,ArkAscended.exe,ascii,ArkAscended.exe:0xc5cde80
enum_value,EStreamingSourcePriority,Default,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba18658
enum_value,EStreamingSourcePriority,High,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba184a0
enum_value,EStreamingSourcePriority,Highest,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba18720
enum_value,EStreamingSourcePriority,Low,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba18458
enum_value,EStreamingSourcePriority,Lowest,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba18430
enum_value,EStreamingSourcePriority,Normal,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba18478
enum_value,EStreamingSourceTargetBehavior,Exclude,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba188c8
enum_value,EStreamingSourceTargetBehavior,Include,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba187b8
enum_value,EStreamingSourceTargetState,Activated,medium,ArkAscended.exe,ascii,ArkAscended.exe:0xba186f8
enum_value,EStreamingSourceTargetState,Loaded,medium,ArkAscended.exe,ascii,ArkAscended.exe:0xba18848
enum_value,EStreamlineDLSSGMode,Auto,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba4ab30
enum_value,EStreamlineDLSSGMode,Off,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba4ab10
enum_value,EStreamlineDLSSGMode,On2X,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba4ab50
enum_value,EStreamlineDLSSGMode,On3X,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba4aa70
enum_value,EStreamlineDLSSGMode,On4X,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba4aa90
enum_value,EStreamlineFeature,Count,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba49838
enum_value,EStreamlineFeature,DLSSG,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba498d8
enum_value,EStreamlineFeature,DeepDVC,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba49818
enum_value,EStreamlineFeature,Latewarp,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba497d8
enum_value,EStreamlineFeature,Reflex,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba497f8
enum_value,EStreamlineFeatureRequirementsFlags,D3D11Supported,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba494e8
enum_value,EStreamlineFeatureRequirementsFlags,D3D12Supported,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba49520
enum_value,EStreamlineFeatureRequirementsFlags,HardwareSchedulingRequired,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba49400
enum_value,EStreamlineFeatureRequirementsFlags,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba494b8
enum_value,EStreamlineFeatureRequirementsFlags,VSyncOffRequired,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba493c0
enum_value,EStreamlineFeatureRequirementsFlags,VulkanSupported,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba49388
enum_value,EStreamlineFeatureSupport,NotSupported,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba497b0
enum_value,EStreamlineFeatureSupport,NotSupportedByPlatformAtBuildTime,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba49588
enum_value,EStreamlineFeatureSupport,NotSupportedByRHI,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba49558
enum_value,EStreamlineFeatureSupport,NotSupportedDriverOutOfDate,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba49678
enum_value,EStreamlineFeatureSupport,NotSupportedHardewareSchedulingDisabled,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba496f0
enum_value,EStreamlineFeatureSupport,NotSupportedIncompatibleAPICaptureToolActive,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba495d0
enum_value,EStreamlineFeatureSupport,NotSupportedIncompatibleHardware,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba49638
enum_value,EStreamlineFeatureSupport,NotSupportedOperatingSystemOutOfDate,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba496b0
enum_value,EStreamlineFeatureSupport,Supported,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba49788
enum_value,EStreamlineReflexMode,Boost,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba4b838
enum_value,EStreamlineReflexMode,Enabled,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba4b818
enum_value,EStreamlineReflexMode,Off,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba4b908
enum_value,EStreamlineSettingOverride,Disabled,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba41c80
enum_value,EStreamlineSettingOverride,Enabled,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba41db0
enum_value,EStreamlineSettingOverride,UseProjectSettings,low,ArkAscended.exe,ascii,ArkAscended.exe:0xba41ca8
enum_value,EStretch,Fill,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb04d148
enum_value,EStretch,None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb04d158
enum_value,EStretch,ScaleBySafeZone,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb04d060
enum_value,EStretch,ScaleToFill,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb04d018
enum_value,EStretch,ScaleToFit,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb04d180
enum_value,EStretch,ScaleToFitX,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb04d168
enum_value,EStretch,ScaleToFitY,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb04d030
enum_value,EStretch,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb04d0d0
enum_value,EStretch,UserSpecified,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb04d048
enum_value,EStretch,UserSpecifiedWithClipping,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb04d090
enum_value,EStretchDirection,Both,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb04cfc8
enum_value,EStretchDirection,DownOnly,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb04cfa8
enum_value,EStretchDirection,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb04d130
enum_value,EStretchDirection,UpOnly,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb04d0f8
enum_value,EStripAnimDataOnDedicatedServerSettings,DoNotStripAnimDataOnDedicatedServer,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6bde80
enum_value,EStripAnimDataOnDedicatedServerSettings,StripAnimDataOnDedicatedServer,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6bde30
enum_value,EStripAnimDataOnDedicatedServerSettings,UseProjectSetting,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6bddf0
enum_value,EStructUtilsResult,NotValid,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6eb6f8
enum_value,EStructUtilsResult,Valid,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb6eb718
enum_value,EStyleColor,AccentBlack,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023c30
enum_value,EStyleColor,AccentBlue,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023b40
enum_value,EStyleColor,AccentBrown,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023c50
enum_value,EStyleColor,AccentFolder,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023d98
enum_value,EStyleColor,AccentGray,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023dd8
enum_value,EStyleColor,AccentGreen,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023c70
enum_value,EStyleColor,AccentOrange,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023cb0
enum_value,EStyleColor,AccentPink,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023ce8
enum_value,EStyleColor,AccentPurple,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023d00
enum_value,EStyleColor,AccentRed,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023cd0
enum_value,EStyleColor,AccentWhite,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023db8
enum_value,EStyleColor,AccentYellow,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023c90
enum_value,EStyleColor,Background,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023958
enum_value,EStyleColor,Black,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023970
enum_value,EStyleColor,Dropdown,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023a08
enum_value,EStyleColor,DropdownOutline,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb0239e8
enum_value,EStyleColor,Error,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023d68
enum_value,EStyleColor,Foldout,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023908
enum_value,EStyleColor,Foreground,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023a88
enum_value,EStyleColor,ForegroundHeader,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023bf0
enum_value,EStyleColor,ForegroundHover,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023a68
enum_value,EStyleColor,ForegroundInverted,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023c10
enum_value,EStyleColor,Header,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023a20
enum_value,EStyleColor,Highlight,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023b10
enum_value,EStyleColor,Hover,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb0239d0
enum_value,EStyleColor,Hover2,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb0239b8
enum_value,EStyleColor,Input,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb0238f0
enum_value,EStyleColor,InputOutline,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb0238d0
enum_value,EStyleColor,MAX,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023ec0
enum_value,EStyleColor,Notifications,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023b58
enum_value,EStyleColor,Panel,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023a38
enum_value,EStyleColor,Primary,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023af8
enum_value,EStyleColor,PrimaryHover,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023ad8
enum_value,EStyleColor,PrimaryPress,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023ab8
enum_value,EStyleColor,Recessed,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023a50
enum_value,EStyleColor,Secondary,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023aa0
enum_value,EStyleColor,Select,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023bd8
enum_value,EStyleColor,SelectHover,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023b78
enum_value,EStyleColor,SelectInactive,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023bb8
enum_value,EStyleColor,SelectParent,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023b98
enum_value,EStyleColor,Success,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023d50
enum_value,EStyleColor,Title,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023940
enum_value,EStyleColor,User1,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023d38
enum_value,EStyleColor,User10,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023df0
enum_value,EStyleColor,User11,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023f50
enum_value,EStyleColor,User12,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023f38
enum_value,EStyleColor,User13,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023f20
enum_value,EStyleColor,User14,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023f08
enum_value,EStyleColor,User15,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023ef0
enum_value,EStyleColor,User16,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023ed8
enum_value,EStyleColor,User2,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023d20
enum_value,EStyleColor,User3,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023e98
enum_value,EStyleColor,User4,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023e80
enum_value,EStyleColor,User5,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023e68
enum_value,EStyleColor,User6,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023e50
enum_value,EStyleColor,User7,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023e38
enum_value,EStyleColor,User8,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023e20
enum_value,EStyleColor,User9,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023e08
enum_value,EStyleColor,Warning,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023d80
enum_value,EStyleColor,White,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb0239a0
enum_value,EStyleColor,White25,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023b28
enum_value,EStyleColor,WindowBorder,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb023920
enum_value,ESubLevelStripMode,ExactClass,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb0538f8
enum_value,ESubLevelStripMode,IsChildOf,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb053918
enum_value,ESubdivisionLOD,High,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc71438
enum_value,ESubdivisionLOD,Low,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc71468
enum_value,ESubdivisionLOD,Medium,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc71450
enum_value,ESubdivisionLOD,Ultra,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc71420
enum_value,ESubmixEffectConvolutionReverbBlockSize,BlockSize1024,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf9860
enum_value,ESubmixEffectConvolutionReverbBlockSize,BlockSize256,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf9748
enum_value,ESubmixEffectConvolutionReverbBlockSize,BlockSize512,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf9780
enum_value,ESubmixEffectDynamicsChannelLinkMode,Average,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb43d060
enum_value,ESubmixEffectDynamicsChannelLinkMode,Count,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb43d000
enum_value,ESubmixEffectDynamicsChannelLinkMode,Disabled,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb43cf10
enum_value,ESubmixEffectDynamicsChannelLinkMode,Peak,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb43d030
enum_value,ESubmixEffectDynamicsKeySource,AudioBus,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb43cdd0
enum_value,ESubmixEffectDynamicsKeySource,Count,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb43cee8
enum_value,ESubmixEffectDynamicsKeySource,Default,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb43ce00
enum_value,ESubmixEffectDynamicsKeySource,Submix,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb43cda8
enum_value,ESubmixEffectDynamicsPeakMode,Count,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb43cfb0
enum_value,ESubmixEffectDynamicsPeakMode,MeanSquared,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb43cc10
enum_value,ESubmixEffectDynamicsPeakMode,Peak,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb43cbb8
enum_value,ESubmixEffectDynamicsPeakMode,RootMeanSquared,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb43cbe0
enum_value,ESubmixEffectDynamicsProcessorType,Compressor,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb43cd30
enum_value,ESubmixEffectDynamicsProcessorType,Count,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb43cb20
enum_value,ESubmixEffectDynamicsProcessorType,Expander,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb43ccd0
enum_value,ESubmixEffectDynamicsProcessorType,Gate,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb43cb88
enum_value,ESubmixEffectDynamicsProcessorType,Limiter,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb43cd00
enum_value,ESubmixEffectDynamicsProcessorType,UpwardsCompressor,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb43cb50
enum_value,ESubmixFilterAlgorithm,Count,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfd668
enum_value,ESubmixFilterAlgorithm,Ladder,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfd7a0
enum_value,ESubmixFilterAlgorithm,OnePole,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfd7f0
enum_value,ESubmixFilterAlgorithm,StateVariable,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfd778
enum_value,ESubmixFilterType,BandPass,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfd738
enum_value,ESubmixFilterType,BandStop,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfd758
enum_value,ESubmixFilterType,Count,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfd700
enum_value,ESubmixFilterType,HighPass,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfd4d8
enum_value,ESubmixFilterType,LowPass,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfd4b8
enum_value,ESubmixSendStage,PostDistanceAttenuation,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb99ae80
enum_value,ESubmixSendStage,PreDistanceAttenuation,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb99ae50
enum_value,ESubscriptionSyncAction,Install,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbbdd368
enum_value,ESubscriptionSyncAction,Uninstall,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbbdd328
enum_value,ESubscriptionSyncAction,Update,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbbdd390
enum_value,ESubscriptionSyncItemStatus,Failed,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbbdd3b0
enum_value,ESubscriptionSyncItemStatus,Success,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbbdd430
enum_value,ESuggestProjVelocityTraceOption,DoNotTrace,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4da6d0
enum_value,ESuggestProjVelocityTraceOption,OnlyTraceWhileAscending,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4da648
enum_value,ESuggestProjVelocityTraceOption,TraceFullPath,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4da618
enum_value,ESuggestProjVelocityTraceOption,Type,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb4da5f0
enum_value,ESwapAudioOutputDeviceResultState,Failure,medium,ArkAscended.exe,ascii,ArkAscended.exe:0xb432f98
enum_value,ESwapAudioOutputDeviceResultState,None,medium,ArkAscended.exe,ascii,ArkAscended.exe:0xb432f40
enum_value,ESwapAudioOutputDeviceResultState,Success,medium,ArkAscended.exe,ascii,ArkAscended.exe:0xb432f68
enum_value,ESwapRootBone,SwapRootBone_Actor,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb356ed8
enum_value,ESwapRootBone,SwapRootBone_Component,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb356f00
enum_value,ESwapRootBone,SwapRootBone_None,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb356eb0
enum_value,ESweepShape,Raycast,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc41c78
enum_value,ESweepShape,Shapecast,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc41c48
enum_value,ESweepShape,Spherecast,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc41c30
enum_value,ESweepType,ComplexSweep,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc41d18
enum_value,ESweepType,SimpleSweep,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbc41d00
enum_value,ESyncOption,Disabled,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb755088
enum_value,ESyncOption,Drive,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb755008
enum_value,ESyncOption,Passive,low,ArkAscended.exe,ascii,ArkAscended.exe:0xb755070
enum_value,ESynth1OscType,Count,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf86c8
enum_value,ESynth1OscType,Noise,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8640
enum_value,ESynth1OscType,Saw,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8658
enum_value,ESynth1OscType,Sine,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8db8
enum_value,ESynth1OscType,Square,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8628
enum_value,ESynth1OscType,Triangle,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8670
enum_value,ESynth1PatchDestination,Count,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf9928
enum_value,ESynth1PatchDestination,FilterFrequency,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf9550
enum_value,ESynth1PatchDestination,FilterQ,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf94e0
enum_value,ESynth1PatchDestination,Gain,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf9508
enum_value,ESynth1PatchDestination,LFO1Frequency,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf95f0
enum_value,ESynth1PatchDestination,LFO1Gain,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf9580
enum_value,ESynth1PatchDestination,LFO2Frequency,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf95a8
enum_value,ESynth1PatchDestination,LFO2Gain,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf9900
enum_value,ESynth1PatchDestination,Osc1Frequency,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf96f8
enum_value,ESynth1PatchDestination,Osc1Gain,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf9648
enum_value,ESynth1PatchDestination,Osc1Pulsewidth,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf9720
enum_value,ESynth1PatchDestination,Osc2Frequency,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf96d0
enum_value,ESynth1PatchDestination,Osc2Gain,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf96a8
enum_value,ESynth1PatchDestination,Osc2Pulsewidth,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf9528
enum_value,ESynth1PatchDestination,Pan,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf95d0
enum_value,ESynth1PatchSource,BiasEnvelope,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf9368
enum_value,ESynth1PatchSource,Count,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf9670
enum_value,ESynth1PatchSource,Envelope,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf9348
enum_value,ESynth1PatchSource,LFO1,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf9390
enum_value,ESynth1PatchSource,LFO2,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf93b0
enum_value,ESynthFilterAlgorithm,Count,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf93f0
enum_value,ESynthFilterAlgorithm,Ladder,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf93d0
enum_value,ESynthFilterAlgorithm,OnePole,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf9410
enum_value,ESynthFilterAlgorithm,StateVariable,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf9430
enum_value,ESynthFilterType,BandPass,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8b80
enum_value,ESynthFilterType,BandStop,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8c30
enum_value,ESynthFilterType,Count,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8c50
enum_value,ESynthFilterType,HighPass,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8b60
enum_value,ESynthFilterType,LowPass,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8bc8
enum_value,ESynthKnobSize,Count,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfec70
enum_value,ESynthKnobSize,Large,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfec58
enum_value,ESynthKnobSize,Medium,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdfeac0
enum_value,ESynthLFOMode,Count,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf88e8
enum_value,ESynthLFOMode,Free,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8850
enum_value,ESynthLFOMode,OneShot,low,ArkAscended.exe,ascii,ArkAscended.exe:0xbdf8838
