kind,mxcheatui_asset_path,blueprint_stem,class_ref_C,in_session_save_221210,session_combat_v1,e_primal_item_type_guess,game_state_enum_hooks,gaia_searchable,notes
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_ApexDrop_Yuty,PrimalItemResource_ApexDrop_Yuty,PrimalItemResource_ApexDrop_Yuty_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_ARKBone,PrimalItemResource_ARKBone,PrimalItemResource_ARKBone_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Beer,PrimalItemResource_Beer,PrimalItemResource_Beer_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_BirthdayCandle,PrimalItemResource_BirthdayCandle,PrimalItemResource_BirthdayCandle_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_BlackPearl,PrimalItemResource_BlackPearl,PrimalItemResource_BlackPearl_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_CakeSlice,PrimalItemResource_CakeSlice,PrimalItemResource_CakeSlice_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Charcoal,PrimalItemResource_Charcoal,PrimalItemResource_Charcoal_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Chitin,PrimalItemResource_Chitin,PrimalItemResource_Chitin_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_ChitinOrKeratin,PrimalItemResource_ChitinOrKeratin,PrimalItemResource_ChitinOrKeratin_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_ChitinPaste,PrimalItemResource_ChitinPaste,PrimalItemResource_ChitinPaste_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_CommonMushroom,PrimalItemResource_CommonMushroom,PrimalItemResource_CommonMushroom_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Crystal,PrimalItemResource_Crystal,PrimalItemResource_Crystal_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Electronics,PrimalItemResource_Electronics,PrimalItemResource_Electronics_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Element,PrimalItemResource_Element,PrimalItemResource_Element_C,Y,Y,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_ElementShard,PrimalItemResource_ElementShard,PrimalItemResource_ElementShard_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Fibers,PrimalItemResource_Fibers,PrimalItemResource_Fibers_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Flint,PrimalItemResource_Flint,PrimalItemResource_Flint_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Gasoline,PrimalItemResource_Gasoline,PrimalItemResource_Gasoline_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Gasoline_GasCrafted,PrimalItemResource_Gasoline_GasCrafted,PrimalItemResource_Gasoline_GasCrafted_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Gunpowder,PrimalItemResource_Gunpowder,PrimalItemResource_Gunpowder_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Hair,PrimalItemResource_Hair,PrimalItemResource_Hair_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Hide,PrimalItemResource_Hide,PrimalItemResource_Hide_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Horn,PrimalItemResource_Horn,PrimalItemResource_Horn_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Keratin,PrimalItemResource_Keratin,PrimalItemResource_Keratin_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_LeechBlood,PrimalItemResource_LeechBlood,PrimalItemResource_LeechBlood_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_MagicCharcoal,PrimalItemResource_MagicCharcoal,PrimalItemResource_MagicCharcoal_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Metal,PrimalItemResource_Metal,PrimalItemResource_Metal_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_MetalIngot,PrimalItemResource_MetalIngot,PrimalItemResource_MetalIngot_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Obsidian,PrimalItemResource_Obsidian,PrimalItemResource_Obsidian_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Oil,PrimalItemResource_Oil,PrimalItemResource_Oil_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Pelt,PrimalItemResource_Pelt,PrimalItemResource_Pelt_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Polymer,PrimalItemResource_Polymer,PrimalItemResource_Polymer_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Polymer_Organic,PrimalItemResource_Polymer_Organic,PrimalItemResource_Polymer_Organic_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_RareFlower,PrimalItemResource_RareFlower,PrimalItemResource_RareFlower_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_RareMushroom,PrimalItemResource_RareMushroom,PrimalItemResource_RareMushroom_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Sap,PrimalItemResource_Sap,PrimalItemResource_Sap_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Silicon,PrimalItemResource_Silicon,PrimalItemResource_Silicon_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Sparkpowder,PrimalItemResource_Sparkpowder,PrimalItemResource_Sparkpowder_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Stone,PrimalItemResource_Stone,PrimalItemResource_Stone_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_SubstrateAbsorbent,PrimalItemResource_SubstrateAbsorbent,PrimalItemResource_SubstrateAbsorbent_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Thatch,PrimalItemResource_Thatch,PrimalItemResource_Thatch_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Wood,PrimalItemResource_Wood,PrimalItemResource_Wood_C,Y,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Resources/PrimalItemResource_Wool,PrimalItemResource_Wool,PrimalItemResource_Wool_C,N,N,Resource,EPrimalItemType:Resource; EPrimalMilestoneType:Craft,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_GasGrenade,PrimalItem_GasGrenade,PrimalItem_GasGrenade_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_PoisonGrenade,PrimalItem_PoisonGrenade,PrimalItem_PoisonGrenade_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_TekGrenade,PrimalItem_TekGrenade,PrimalItem_TekGrenade_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_TekRifle,PrimalItem_TekRifle,PrimalItem_TekRifle_C,Y,Y,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponAlarmTrap,PrimalItem_WeaponAlarmTrap,PrimalItem_WeaponAlarmTrap_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponBola,PrimalItem_WeaponBola,PrimalItem_WeaponBola_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponBow,PrimalItem_WeaponBow,PrimalItem_WeaponBow_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponC4,PrimalItem_WeaponC4,PrimalItem_WeaponC4_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponCompoundBow,PrimalItem_WeaponCompoundBow,PrimalItem_WeaponCompoundBow_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponCrossbow,PrimalItem_WeaponCrossbow,PrimalItem_WeaponCrossbow_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponFishingRod,PrimalItem_WeaponFishingRod,PrimalItem_WeaponFishingRod_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponFishingRod_Mission,PrimalItem_WeaponFishingRod_Mission,PrimalItem_WeaponFishingRod_Mission_C,N,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponFlareGun,PrimalItem_WeaponFlareGun,PrimalItem_WeaponFlareGun_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponGrenade,PrimalItem_WeaponGrenade,PrimalItem_WeaponGrenade_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponGun,PrimalItem_WeaponGun,PrimalItem_WeaponGun_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponHandcuffs,PrimalItem_WeaponHandcuffs,PrimalItem_WeaponHandcuffs_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponHarpoon,PrimalItem_WeaponHarpoon,PrimalItem_WeaponHarpoon_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponLance,PrimalItem_WeaponLance,PrimalItem_WeaponLance_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponLasso,PrimalItem_WeaponLasso,PrimalItem_WeaponLasso_C,N,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponMachinedPistol,PrimalItem_WeaponMachinedPistol,PrimalItem_WeaponMachinedPistol_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponMachinedShotgun,PrimalItem_WeaponMachinedShotgun,PrimalItem_WeaponMachinedShotgun_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponMachinedSniper,PrimalItem_WeaponMachinedSniper,PrimalItem_WeaponMachinedSniper_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponMetalHatchet,PrimalItem_WeaponMetalHatchet,PrimalItem_WeaponMetalHatchet_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponMetalPick,PrimalItem_WeaponMetalPick,PrimalItem_WeaponMetalPick_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponOneShotRifle,PrimalItem_WeaponOneShotRifle,PrimalItem_WeaponOneShotRifle_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponPaintbrush,PrimalItem_WeaponPaintbrush,PrimalItem_WeaponPaintbrush_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponPike,PrimalItem_WeaponPike,PrimalItem_WeaponPike_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponPoisonTrap,PrimalItem_WeaponPoisonTrap,PrimalItem_WeaponPoisonTrap_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponProd,PrimalItem_WeaponProd,PrimalItem_WeaponProd_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponRifle,PrimalItem_WeaponRifle,PrimalItem_WeaponRifle_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponRocketLauncher,PrimalItem_WeaponRocketLauncher,PrimalItem_WeaponRocketLauncher_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponScissors,PrimalItem_WeaponScissors,PrimalItem_WeaponScissors_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponShotgun,PrimalItem_WeaponShotgun,PrimalItem_WeaponShotgun_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponSickle,PrimalItem_WeaponSickle,PrimalItem_WeaponSickle_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponSlingshot,PrimalItem_WeaponSlingshot,PrimalItem_WeaponSlingshot_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponSpear,PrimalItem_WeaponSpear,PrimalItem_WeaponSpear_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponSprayPaint,PrimalItem_WeaponSprayPaint,PrimalItem_WeaponSprayPaint_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponStoneClub,PrimalItem_WeaponStoneClub,PrimalItem_WeaponStoneClub_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponStoneHatchet,PrimalItem_WeaponStoneHatchet,PrimalItem_WeaponStoneHatchet_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponStonePick,PrimalItem_WeaponStonePick,PrimalItem_WeaponStonePick_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponSword,PrimalItem_WeaponSword,PrimalItem_WeaponSword_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponTekSword,PrimalItem_WeaponTekSword,PrimalItem_WeaponTekSword_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponTorch,PrimalItem_WeaponTorch,PrimalItem_WeaponTorch_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_WeaponTripwireC4,PrimalItem_WeaponTripwireC4,PrimalItem_WeaponTripwireC4_C,Y,N,Weapon,EPrimalItemType:Weapon; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItemAmmo_AdvancedBullet,PrimalItemAmmo_AdvancedBullet,PrimalItemAmmo_AdvancedBullet_C,Y,N,Ammo,EPrimalItemType:Ammo; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItemAmmo_AdvancedRifleBullet,PrimalItemAmmo_AdvancedRifleBullet,PrimalItemAmmo_AdvancedRifleBullet_C,Y,N,Ammo,EPrimalItemType:Ammo; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItemAmmo_AdvancedSniperBullet,PrimalItemAmmo_AdvancedSniperBullet,PrimalItemAmmo_AdvancedSniperBullet_C,Y,N,Ammo,EPrimalItemType:Ammo; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItemAmmo_AggroTranqDart,PrimalItemAmmo_AggroTranqDart,PrimalItemAmmo_AggroTranqDart_C,Y,N,Ammo,EPrimalItemType:Ammo; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItemAmmo_ArrowFlame,PrimalItemAmmo_ArrowFlame,PrimalItemAmmo_ArrowFlame_C,Y,N,Ammo,EPrimalItemType:Ammo; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItemAmmo_ArrowStone,PrimalItemAmmo_ArrowStone,PrimalItemAmmo_ArrowStone_C,Y,N,Ammo,EPrimalItemType:Ammo; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItemAmmo_ArrowTranq,PrimalItemAmmo_ArrowTranq,PrimalItemAmmo_ArrowTranq_C,Y,N,Ammo,EPrimalItemType:Ammo; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItemAmmo_BallistaArrow,PrimalItemAmmo_BallistaArrow,PrimalItemAmmo_BallistaArrow_C,Y,N,Ammo,EPrimalItemType:Ammo; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItemAmmo_Boulder,PrimalItemAmmo_Boulder,PrimalItemAmmo_Boulder_C,Y,N,Ammo,EPrimalItemType:Ammo; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItemAmmo_CannonBall,PrimalItemAmmo_CannonBall,PrimalItemAmmo_CannonBall_C,Y,N,Ammo,EPrimalItemType:Ammo; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItemAmmo_ChainBola,PrimalItemAmmo_ChainBola,PrimalItemAmmo_ChainBola_C,Y,N,Ammo,EPrimalItemType:Ammo; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItemAmmo_CompoundBowArrow,PrimalItemAmmo_CompoundBowArrow,PrimalItemAmmo_CompoundBowArrow_C,Y,N,Ammo,EPrimalItemType:Ammo; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItemAmmo_GrapplingHook,PrimalItemAmmo_GrapplingHook,PrimalItemAmmo_GrapplingHook_C,Y,Y,Ammo,EPrimalItemType:Ammo; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItemAmmo_RefinedTranqDart,PrimalItemAmmo_RefinedTranqDart,PrimalItemAmmo_RefinedTranqDart_C,Y,N,Ammo,EPrimalItemType:Ammo; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItemAmmo_Rocket,PrimalItemAmmo_Rocket,PrimalItemAmmo_Rocket_C,Y,N,Ammo,EPrimalItemType:Ammo; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItemAmmo_SimpleBullet,PrimalItemAmmo_SimpleBullet,PrimalItemAmmo_SimpleBullet_C,Y,N,Ammo,EPrimalItemType:Ammo; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItemAmmo_SimpleRifleBullet,PrimalItemAmmo_SimpleRifleBullet,PrimalItemAmmo_SimpleRifleBullet_C,Y,N,Ammo,EPrimalItemType:Ammo; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
item,/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItemAmmo_SimpleShotgunBullet,PrimalItemAmmo_SimpleShotgunBullet,PrimalItemAmmo_SimpleShotgunBullet_C,Y,N,Ammo,EPrimalItemType:Ammo; EPrimalMilestoneType:Craft; EPrimalMilestoneType:Kill,Y,
