kind,mxcheatui_asset_path,blueprint_stem,class_ref_C,in_session_save_221210,session_combat_v1,e_primal_item_type_guess,game_state_enum_hooks,gaia_searchable,notes,display_name,display_name_source,display_name_confidence,blueprint_path_ue,cheat_giveitem_template,cheat_spawn_dino_template,dlc_or_pack,path_category,variant_tags,e_cheat_actor_type_guess,in_session_class_ref,in_session_game_path,in_session_stem,session_match_method,session_combat_bundle_v1,tribe_log_display_name_hit,also_in_opposite_table,mxcheatui_table,mxcheatui_mod_cf,gaia_commands_mod_cf,assessment_tags,row_id
creature,/Game/PrimalEarth/Dinos/DungBeetle/DungBeetle_Character_BP_Aberrant,DungBeetle_Character_BP_Aberrant,DungBeetle_Character_BP_Aberrant_C,N,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Dung Beetle,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/DungBeetle/DungBeetle_Character_BP_Aberrant.DungBeetle_Character_BP_Aberrant,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/DungBeetle/DungBeetle_Character_BP_Aberrant.DungBeetle_Character_BP_Aberrant'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/DungBeetle/DungBeetle_Character_BP_Aberrant.DungBeetle_Character_BP_Aberrant'"" 1 0 0 0",PrimalEarth,Dinos/DungBeetle,Aberrant;CharacterBP,Dino,N,N,N,,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;variant:Aberrant;variant:CharacterBP;character_bp,mx_02379
creature,/Game/PrimalEarth/Dinos/Dunkleosteus/Dunkle_Character_BP,Dunkle_Character_BP,Dunkle_Character_BP_C,Y,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Dunkleosteus,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Dunkleosteus/Dunkle_Character_BP.Dunkle_Character_BP,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Dunkleosteus/Dunkle_Character_BP.Dunkle_Character_BP'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Dunkleosteus/Dunkle_Character_BP.Dunkle_Character_BP'"" 1 0 0 0",PrimalEarth,Dinos/Dunkleosteus,CharacterBP,Dino,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;session_class_ref;session_game_path;session_stem;variant:CharacterBP;character_bp,mx_02380
creature,/Game/PrimalEarth/Dinos/Eel/Eel_Character_BP,Eel_Character_BP,Eel_Character_BP_C,N,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Beelzebufo,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Eel/Eel_Character_BP.Eel_Character_BP,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Eel/Eel_Character_BP.Eel_Character_BP'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Eel/Eel_Character_BP.Eel_Character_BP'"" 1 0 0 0",PrimalEarth,Dinos/Eel,CharacterBP,Dino,N,N,N,,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;variant:CharacterBP;character_bp,mx_02381
creature,/Game/PrimalEarth/Dinos/Eel/Eel_Character_BP_Aberrant,Eel_Character_BP_Aberrant,Eel_Character_BP_Aberrant_C,N,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Aberrant Beelzebufo,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Eel/Eel_Character_BP_Aberrant.Eel_Character_BP_Aberrant,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Eel/Eel_Character_BP_Aberrant.Eel_Character_BP_Aberrant'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Eel/Eel_Character_BP_Aberrant.Eel_Character_BP_Aberrant'"" 1 0 0 0",PrimalEarth,Dinos/Eel,Aberrant;CharacterBP,Dino,N,N,N,,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;variant:Aberrant;variant:CharacterBP;character_bp,mx_02382
creature,/Game/PrimalEarth/Dinos/Equus/Equus_Character_BP,Equus_Character_BP,Equus_Character_BP_C,Y,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Equus,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Equus/Equus_Character_BP.Equus_Character_BP,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Equus/Equus_Character_BP.Equus_Character_BP'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Equus/Equus_Character_BP.Equus_Character_BP'"" 1 0 0 0",PrimalEarth,Dinos/Equus,CharacterBP,Dino,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;session_class_ref;session_game_path;session_stem;variant:CharacterBP;character_bp,mx_02383
creature,/Game/PrimalEarth/Dinos/Equus/Equus_Character_BP_Aberrant,Equus_Character_BP_Aberrant,Equus_Character_BP_Aberrant_C,Y,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Equus,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Equus/Equus_Character_BP_Aberrant.Equus_Character_BP_Aberrant,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Equus/Equus_Character_BP_Aberrant.Equus_Character_BP_Aberrant'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Equus/Equus_Character_BP_Aberrant.Equus_Character_BP_Aberrant'"" 1 0 0 0",PrimalEarth,Dinos/Equus,Aberrant;CharacterBP,Dino,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;session_class_ref;session_game_path;session_stem;variant:Aberrant;variant:CharacterBP;character_bp,mx_02384
creature,/Game/PrimalEarth/Dinos/Equus/Equus_Character_BP_Unicorn,Equus_Character_BP_Unicorn,Equus_Character_BP_Unicorn_C,Y,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Equus,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Equus/Equus_Character_BP_Unicorn.Equus_Character_BP_Unicorn,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Equus/Equus_Character_BP_Unicorn.Equus_Character_BP_Unicorn'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Equus/Equus_Character_BP_Unicorn.Equus_Character_BP_Unicorn'"" 1 0 0 0",PrimalEarth,Dinos/Equus,CharacterBP,Dino,Y,N,Y,class_ref+stem,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;session_class_ref;session_stem;variant:CharacterBP;character_bp,mx_02385
creature,/Game/PrimalEarth/Dinos/Eurypterid/Euryp_Character,Euryp_Character,Euryp_Character_C,N,N,,EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Eurypterid,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Eurypterid/Euryp_Character.Euryp_Character,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Eurypterid/Euryp_Character.Euryp_Character'"" 1 0 0",,PrimalEarth,Dinos/Eurypterid,,,N,N,N,,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth,mx_02386
creature,/Game/PrimalEarth/Dinos/Gallimimus/Galli_Character_BP,Galli_Character_BP,Galli_Character_BP_C,N,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Gallimimus,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Gallimimus/Galli_Character_BP.Galli_Character_BP,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Gallimimus/Galli_Character_BP.Galli_Character_BP'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Gallimimus/Galli_Character_BP.Galli_Character_BP'"" 1 0 0 0",PrimalEarth,Dinos/Gallimimus,CharacterBP,Dino,N,N,N,,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;variant:CharacterBP;character_bp,mx_02387
creature,/Game/PrimalEarth/Dinos/Giganotosaurus/Gigant_Character_BP,Gigant_Character_BP,Gigant_Character_BP_C,N,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Gigantopithecus,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Giganotosaurus/Gigant_Character_BP.Gigant_Character_BP,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Giganotosaurus/Gigant_Character_BP.Gigant_Character_BP'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Giganotosaurus/Gigant_Character_BP.Gigant_Character_BP'"" 1 0 0 0",PrimalEarth,Dinos/Giganotosaurus,CharacterBP,Dino,N,N,N,,N,Y,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;tribe_log_name_hit;variant:CharacterBP;character_bp,mx_02388
creature,/Game/PrimalEarth/Dinos/Griffin/Griffin_Character_BP,Griffin_Character_BP,Griffin_Character_BP_C,N,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Griffin,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Griffin/Griffin_Character_BP.Griffin_Character_BP,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Griffin/Griffin_Character_BP.Griffin_Character_BP'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Griffin/Griffin_Character_BP.Griffin_Character_BP'"" 1 0 0 0",PrimalEarth,Dinos/Griffin,CharacterBP,Dino,N,N,N,,N,Y,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;tribe_log_name_hit;variant:CharacterBP;character_bp,mx_02389
creature,/Game/PrimalEarth/Dinos/Hesperornis/Hesperornis_Character_BP,Hesperornis_Character_BP,Hesperornis_Character_BP_C,N,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Hesperornis,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Hesperornis/Hesperornis_Character_BP.Hesperornis_Character_BP,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Hesperornis/Hesperornis_Character_BP.Hesperornis_Character_BP'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Hesperornis/Hesperornis_Character_BP.Hesperornis_Character_BP'"" 1 0 0 0",PrimalEarth,Dinos/Hesperornis,CharacterBP,Dino,N,N,N,,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;variant:CharacterBP;character_bp,mx_02390
creature,/Game/PrimalEarth/Dinos/Hyaenodon/Hyaenodon_Character_BP,Hyaenodon_Character_BP,Hyaenodon_Character_BP_C,N,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Hyaenodon,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Hyaenodon/Hyaenodon_Character_BP.Hyaenodon_Character_BP,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Hyaenodon/Hyaenodon_Character_BP.Hyaenodon_Character_BP'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Hyaenodon/Hyaenodon_Character_BP.Hyaenodon_Character_BP'"" 1 0 0 0",PrimalEarth,Dinos/Hyaenodon,CharacterBP,Dino,N,N,N,,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;variant:CharacterBP;character_bp,mx_02391
creature,/Game/PrimalEarth/Dinos/Ichthyornis/Ichthyornis_Character_BP,Ichthyornis_Character_BP,Ichthyornis_Character_BP_C,N,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Ichthyornis,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Ichthyornis/Ichthyornis_Character_BP.Ichthyornis_Character_BP,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Ichthyornis/Ichthyornis_Character_BP.Ichthyornis_Character_BP'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Ichthyornis/Ichthyornis_Character_BP.Ichthyornis_Character_BP'"" 1 0 0 0",PrimalEarth,Dinos/Ichthyornis,CharacterBP,Dino,N,N,N,,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;variant:CharacterBP;character_bp,mx_02392
creature,/Game/PrimalEarth/Dinos/Iguanodon/Iguanodon_Character_BP,Iguanodon_Character_BP,Iguanodon_Character_BP_C,Y,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Iguanodon,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Iguanodon/Iguanodon_Character_BP.Iguanodon_Character_BP,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Iguanodon/Iguanodon_Character_BP.Iguanodon_Character_BP'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Iguanodon/Iguanodon_Character_BP.Iguanodon_Character_BP'"" 1 0 0 0",PrimalEarth,Dinos/Iguanodon,CharacterBP,Dino,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;session_class_ref;session_game_path;session_stem;variant:CharacterBP;character_bp,mx_02393
creature,/Game/PrimalEarth/Dinos/Iguanodon/Iguanodon_Character_BP_Aberrant,Iguanodon_Character_BP_Aberrant,Iguanodon_Character_BP_Aberrant_C,N,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Iguanodon,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Iguanodon/Iguanodon_Character_BP_Aberrant.Iguanodon_Character_BP_Aberrant,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Iguanodon/Iguanodon_Character_BP_Aberrant.Iguanodon_Character_BP_Aberrant'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Iguanodon/Iguanodon_Character_BP_Aberrant.Iguanodon_Character_BP_Aberrant'"" 1 0 0 0",PrimalEarth,Dinos/Iguanodon,Aberrant;CharacterBP,Dino,N,N,N,,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;variant:Aberrant;variant:CharacterBP;character_bp,mx_02394
creature,/Game/PrimalEarth/Dinos/Kairuku/Kairuku_Character_BP,Kairuku_Character_BP,Kairuku_Character_BP_C,Y,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Kairuku,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Kairuku/Kairuku_Character_BP.Kairuku_Character_BP,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Kairuku/Kairuku_Character_BP.Kairuku_Character_BP'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Kairuku/Kairuku_Character_BP.Kairuku_Character_BP'"" 1 0 0 0",PrimalEarth,Dinos/Kairuku,CharacterBP,Dino,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;session_class_ref;session_game_path;session_stem;variant:CharacterBP;character_bp,mx_02395
creature,/Game/PrimalEarth/Dinos/Kaprosuchus/Kaprosuchus_Character_BP,Kaprosuchus_Character_BP,Kaprosuchus_Character_BP_C,Y,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Kaprosuchus,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Kaprosuchus/Kaprosuchus_Character_BP.Kaprosuchus_Character_BP,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Kaprosuchus/Kaprosuchus_Character_BP.Kaprosuchus_Character_BP'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Kaprosuchus/Kaprosuchus_Character_BP.Kaprosuchus_Character_BP'"" 1 0 0 0",PrimalEarth,Dinos/Kaprosuchus,CharacterBP,Dino,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;session_class_ref;session_game_path;session_stem;variant:CharacterBP;character_bp,mx_02396
creature,/Game/PrimalEarth/Dinos/Kentrosaurus/Kentro_Character_BP,Kentro_Character_BP,Kentro_Character_BP_C,N,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Kentrosaurus,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Kentrosaurus/Kentro_Character_BP.Kentro_Character_BP,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Kentrosaurus/Kentro_Character_BP.Kentro_Character_BP'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Kentrosaurus/Kentro_Character_BP.Kentro_Character_BP'"" 1 0 0 0",PrimalEarth,Dinos/Kentrosaurus,CharacterBP,Dino,N,N,N,,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;variant:CharacterBP;character_bp,mx_02397
creature,/Game/PrimalEarth/Dinos/Leech/Leech_Character,Leech_Character,Leech_Character_C,Y,N,,EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Leech,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Leech/Leech_Character.Leech_Character,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Leech/Leech_Character.Leech_Character'"" 1 0 0",,PrimalEarth,Dinos/Leech,,,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;session_class_ref;session_game_path;session_stem,mx_02398
creature,/Game/PrimalEarth/Dinos/Leech/Leech_Character_Diseased,Leech_Character_Diseased,Leech_Character_Diseased_C,N,N,,EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Leech,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Leech/Leech_Character_Diseased.Leech_Character_Diseased,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Leech/Leech_Character_Diseased.Leech_Character_Diseased'"" 1 0 0",,PrimalEarth,Dinos/Leech,,,N,N,N,,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth,mx_02399
creature,/Game/PrimalEarth/Dinos/Leedsichthys/Leedsichthys_Character_BP,Leedsichthys_Character_BP,Leedsichthys_Character_BP_C,N,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Leedsichthys,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Leedsichthys/Leedsichthys_Character_BP.Leedsichthys_Character_BP,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Leedsichthys/Leedsichthys_Character_BP.Leedsichthys_Character_BP'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Leedsichthys/Leedsichthys_Character_BP.Leedsichthys_Character_BP'"" 1 0 0 0",PrimalEarth,Dinos/Leedsichthys,CharacterBP,Dino,N,N,N,,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;variant:CharacterBP;character_bp,mx_02400
creature,/Game/PrimalEarth/Dinos/Liopleurodon/Liopleurodon_Character_BP,Liopleurodon_Character_BP,Liopleurodon_Character_BP_C,N,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Liopleurodon,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Liopleurodon/Liopleurodon_Character_BP.Liopleurodon_Character_BP,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Liopleurodon/Liopleurodon_Character_BP.Liopleurodon_Character_BP'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Liopleurodon/Liopleurodon_Character_BP.Liopleurodon_Character_BP'"" 1 0 0 0",PrimalEarth,Dinos/Liopleurodon,CharacterBP,Dino,N,N,N,,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;variant:CharacterBP;character_bp,mx_02401
creature,/Game/PrimalEarth/Dinos/Lystrosaurus/Lystro_Character_BP,Lystro_Character_BP,Lystro_Character_BP_C,N,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Lystrosaurus,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Lystrosaurus/Lystro_Character_BP.Lystro_Character_BP,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Lystrosaurus/Lystro_Character_BP.Lystro_Character_BP'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Lystrosaurus/Lystro_Character_BP.Lystro_Character_BP'"" 1 0 0 0",PrimalEarth,Dinos/Lystrosaurus,CharacterBP,Dino,N,N,N,,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;variant:CharacterBP;character_bp,mx_02402
creature,/Game/PrimalEarth/Dinos/Lystrosaurus/Lystro_Character_BP_Aberrant,Lystro_Character_BP_Aberrant,Lystro_Character_BP_Aberrant_C,Y,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Lystrosaurus,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Lystrosaurus/Lystro_Character_BP_Aberrant.Lystro_Character_BP_Aberrant,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Lystrosaurus/Lystro_Character_BP_Aberrant.Lystro_Character_BP_Aberrant'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Lystrosaurus/Lystro_Character_BP_Aberrant.Lystro_Character_BP_Aberrant'"" 1 0 0 0",PrimalEarth,Dinos/Lystrosaurus,Aberrant;CharacterBP,Dino,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;session_class_ref;session_game_path;session_stem;variant:Aberrant;variant:CharacterBP;character_bp,mx_02403
creature,/Game/PrimalEarth/Dinos/Mammoth/Mammoth_Character_BP,Mammoth_Character_BP,Mammoth_Character_BP_C,Y,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Mammoth,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Mammoth/Mammoth_Character_BP.Mammoth_Character_BP,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Mammoth/Mammoth_Character_BP.Mammoth_Character_BP'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Mammoth/Mammoth_Character_BP.Mammoth_Character_BP'"" 1 0 0 0",PrimalEarth,Dinos/Mammoth,CharacterBP,Dino,Y,Y,Y,class_ref+game_path+stem,N,Y,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;session_class_ref;session_game_path;session_stem;tribe_log_name_hit;variant:CharacterBP;character_bp,mx_02404
creature,/Game/PrimalEarth/Dinos/Manta/Manta_Character_BP,Manta_Character_BP,Manta_Character_BP_C,N,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Manta,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Manta/Manta_Character_BP.Manta_Character_BP,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Manta/Manta_Character_BP.Manta_Character_BP'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Manta/Manta_Character_BP.Manta_Character_BP'"" 1 0 0 0",PrimalEarth,Dinos/Manta,CharacterBP,Dino,N,N,N,,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;variant:CharacterBP;character_bp,mx_02405
creature,/Game/PrimalEarth/Dinos/Manta/Manta_Character_BP_Aberrant,Manta_Character_BP_Aberrant,Manta_Character_BP_Aberrant_C,N,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Manta,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Manta/Manta_Character_BP_Aberrant.Manta_Character_BP_Aberrant,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Manta/Manta_Character_BP_Aberrant.Manta_Character_BP_Aberrant'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Manta/Manta_Character_BP_Aberrant.Manta_Character_BP_Aberrant'"" 1 0 0 0",PrimalEarth,Dinos/Manta,Aberrant;CharacterBP,Dino,N,N,N,,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;variant:Aberrant;variant:CharacterBP;character_bp,mx_02406
creature,/Game/PrimalEarth/Dinos/Megalania/Megalania_Character_BP,Megalania_Character_BP,Megalania_Character_BP_C,Y,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Megalania,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Megalania/Megalania_Character_BP.Megalania_Character_BP,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Megalania/Megalania_Character_BP.Megalania_Character_BP'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Megalania/Megalania_Character_BP.Megalania_Character_BP'"" 1 0 0 0",PrimalEarth,Dinos/Megalania,Mega;CharacterBP,Dino,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;session_class_ref;session_game_path;session_stem;variant:Mega;variant:CharacterBP;character_bp,mx_02407
creature,/Game/PrimalEarth/Dinos/Megalodon/Megalodon_Character_BP,Megalodon_Character_BP,Megalodon_Character_BP_C,Y,N,,ECheatActorType:Dino; EPrimalMilestoneType:Kill; EPrimalMilestoneType:Tame,Y,,Megalodon,mxcheatui_dino_name,high,/Game/PrimalEarth/Dinos/Megalodon/Megalodon_Character_BP.Megalodon_Character_BP,"cheat giveitem ""Blueprint'/Game/PrimalEarth/Dinos/Megalodon/Megalodon_Character_BP.Megalodon_Character_BP'"" 1 0 0","cheat SpawnExactDino ""Blueprint'/Game/PrimalEarth/Dinos/Megalodon/Megalodon_Character_BP.Megalodon_Character_BP'"" 1 0 0 0",PrimalEarth,Dinos/Megalodon,Mega;CharacterBP,Dino,Y,Y,Y,class_ref+game_path+stem,N,N,N,SpawnCreatureDataTable,1028139,936457,creature;pack:PrimalEarth;actor_type:Dino;session_class_ref;session_game_path;session_stem;variant:Mega;variant:CharacterBP;character_bp,mx_02408
